geo,year,brecha_general,tasa_stem,nace_r2,brecha_sector,country_name,gggi_eas,gggi_ggi,gggi_pos
RO,2015,5.6,13.0,M,1.2,Romania,0.99,0.69,0.7
RO,2015,5.6,13.0,N,-27.5,Romania,0.99,0.69,0.7
RO,2015,5.6,13.0,O,-0.1,Romania,0.99,0.69,0.7
RO,2015,5.6,13.0,P,1.6,Romania,0.99,0.69,0.7
RO,2015,5.6,13.0,Q,8.2,Romania,0.99,0.69,0.7
RO,2015,5.6,13.0,R,14.9,Romania,0.99,0.69,0.7
RO,2015,5.6,13.0,S,17.1,Romania,0.99,0.69,0.7
SE,2015,14.0,10.6,B,5.3,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,B-N,10.7,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,B-S,13.5,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,B-S_X_O,14.0,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,C,5.1,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,D,9.1,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,E,-14.0,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,F,3.4,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,G,14.7,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,H,-7.0,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,I,6.2,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,J,10.6,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,K,26.0,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,L,6.6,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,M,16.9,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,N,5.5,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,O,7.2,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,P,10.2,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,Q,11.8,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,R,7.8,Sweden,1.0,0.82,0.8
SE,2015,14.0,10.6,S,8.3,Sweden,1.0,0.82,0.8
SI,2015,8.2,13.7,B,14.8,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,B-N,9.1,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,B-S,7.6,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,B-S_X_O,8.2,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,C,14.2,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,D,-0.3,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,E,-13.0,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,F,-22.7,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,G,17.5,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,H,-18.1,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,I,8.2,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,J,16.7,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,K,23.3,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,L,-2.8,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,M,1.0,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,N,8.8,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,O,4.1,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,P,14.2,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,Q,20.3,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,R,13.5,Slovenia,1.0,0.79,0.78
SI,2015,8.2,13.7,S,24.0,Slovenia,1.0,0.79,0.78
SK,2015,19.7,12.0,B,14.1,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,B-N,20.1,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,B-S,19.8,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,B-S_X_O,19.7,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,C,26.6,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,D,7.9,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,E,-7.6,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,F,4.8,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,G,29.3,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,H,5.3,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,I,13.6,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,J,27.1,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,K,38.0,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,L,23.3,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,M,14.6,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,N,9.6,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,O,22.9,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,P,14.6,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,Q,26.0,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,R,21.2,Slovakia,1.0,0.68,0.65
SK,2015,19.7,12.0,S,-7.5,Slovakia,1.0,0.68,0.65
UK,2015,21.0,17.0,B,11.2,United Kingdom,,,
UK,2015,21.0,17.0,B-N,23.4,United Kingdom,,,
UK,2015,21.0,17.0,B-S,20.6,United Kingdom,,,
UK,2015,21.0,17.0,B-S_X_O,21.0,United Kingdom,,,
UK,2015,21.0,17.0,C,20.2,United Kingdom,,,
UK,2015,21.0,17.0,D,21.3,United Kingdom,,,
UK,2015,21.0,17.0,E,-1.6,United Kingdom,,,
UK,2015,21.0,17.0,F,13.5,United Kingdom,,,
UK,2015,21.0,17.0,G,23.2,United Kingdom,,,
UK,2015,21.0,17.0,H,7.6,United Kingdom,,,
UK,2015,21.0,17.0,I,10.6,United Kingdom,,,
UK,2015,21.0,17.0,J,17.0,United Kingdom,,,
UK,2015,21.0,17.0,K,37.2,United Kingdom,,,
UK,2015,21.0,17.0,L,22.0,United Kingdom,,,
UK,2015,21.0,17.0,M,26.0,United Kingdom,,,
UK,2015,21.0,17.0,N,9.7,United Kingdom,,,
UK,2015,21.0,17.0,O,12.7,United Kingdom,,,
UK,2015,21.0,17.0,P,20.1,United Kingdom,,,
UK,2015,21.0,17.0,Q,26.8,United Kingdom,,,
UK,2015,21.0,17.0,R,37.6,United Kingdom,,,
UK,2015,21.0,17.0,S,19.1,United Kingdom,,,
AT,2016,20.8,11.7,B,14.4,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,B-N,22.3,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,B-S_X_O,20.8,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,C,21.9,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,D,13.2,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,E,8.2,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,F,8.3,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,G,23.3,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,H,14.5,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,I,5.9,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,J,20.9,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,K,27.1,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,L,28.7,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,M,30.4,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,N,17.8,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,P,24.3,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,Q,14.5,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,R,20.8,Austria,0.99,0.71,0.66
AT,2016,20.8,11.7,S,27.8,Austria,0.99,0.71,0.66
BE,2016,6.0,7.9,B,-2.1,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,B-N,10.4,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,B-S_X_O,6.0,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,C,8.6,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,D,14.1,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,E,5.0,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,F,0.4,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,G,11.1,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,H,4.7,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,I,4.4,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,J,11.6,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,K,13.5,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,L,6.9,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,M,10.4,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,N,8.8,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,P,4.2,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,Q,1.1,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,R,1.0,Belgium,1.0,0.74,0.72
BE,2016,6.0,7.9,S,13.5,Belgium,1.0,0.74,0.72
BG,2016,14.6,12.0,B,15.0,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,B-N,13.7,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,B-S,13.8,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,B-S_X_O,14.6,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,C,23.6,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,D,11.2,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,E,14.2,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,F,-12.6,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,G,13.9,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,H,8.3,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,I,9.2,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,J,19.5,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,K,22.3,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,L,3.4,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,M,4.8,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,N,-27.9,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,O,6.3,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,P,14.6,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,Q,31.6,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,R,17.8,Bulgaria,0.99,0.76,0.71
BG,2016,14.6,12.0,S,-3.2,Bulgaria,0.99,0.76,0.71
CH,2016,17.4,9.1,B,8.3,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,B-N,19.6,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,B-S,17.4,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,B-S_X_O,17.4,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,C,17.3,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,D,11.2,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,E,4.3,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,F,7.1,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,G,22.4,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,H,13.2,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,I,7.3,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,J,22.0,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,K,31.1,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,L,21.4,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,M,23.3,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,N,18.0,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,O,16.8,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,P,9.3,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,Q,17.4,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,R,15.2,Switzerland,0.99,0.76,0.74
CH,2016,17.4,9.1,S,17.2,Switzerland,0.99,0.76,0.74
CY,2016,12.3,8.6,B,29.3,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,B-N,19.9,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,B-S,12.6,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,B-S_X_O,12.3,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,C,27.2,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,D,1.7,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,E,-8.6,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,F,4.7,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,G,26.0,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,H,23.7,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,I,16.7,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,J,14.2,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,K,22.1,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,L,-19.6,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,M,32.7,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,N,6.5,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,O,14.4,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,P,13.2,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,Q,15.0,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,R,53.0,Cyprus,1.0,0.68,0.68
CY,2016,12.3,8.6,S,30.9,Cyprus,1.0,0.68,0.68
CZ,2016,21.5,12.3,B,14.5,Czech Republic,,,
CZ,2016,21.5,12.3,B-N,15.9,Czech Republic,,,
CZ,2016,21.5,12.3,B-S,20.7,Czech Republic,,,
CZ,2016,21.5,12.3,B-S_X_O,21.5,Czech Republic,,,
CZ,2016,21.5,12.3,C,25.1,Czech Republic,,,
CZ,2016,21.5,12.3,D,14.6,Czech Republic,,,
CZ,2016,21.5,12.3,E,4.5,Czech Republic,,,
CZ,2016,21.5,12.3,F,12.4,Czech Republic,,,
CZ,2016,21.5,12.3,G,25.4,Czech Republic,,,
CZ,2016,21.5,12.3,H,2.9,Czech Republic,,,
CZ,2016,21.5,12.3,I,5.6,Czech Republic,,,
CZ,2016,21.5,12.3,J,32.8,Czech Republic,,,
CZ,2016,21.5,12.3,K,40.4,Czech Republic,,,
CZ,2016,21.5,12.3,L,12.0,Czech Republic,,,
CZ,2016,21.5,12.3,M,25.7,Czech Republic,,,
CZ,2016,21.5,12.3,N,7.2,Czech Republic,,,
CZ,2016,21.5,12.3,O,13.2,Czech Republic,,,
CZ,2016,21.5,12.3,P,24.7,Czech Republic,,,
CZ,2016,21.5,12.3,Q,26.8,Czech Republic,,,
CZ,2016,21.5,12.3,R,13.4,Czech Republic,,,
CZ,2016,21.5,12.3,S,29.3,Czech Republic,,,
DE,2016,21.1,11.4,B,2.4,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,B-N,24.4,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,B-S,20.1,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,B-S_X_O,21.1,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,C,24.7,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,D,21.9,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,E,5.3,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,F,10.5,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,G,21.9,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,H,5.3,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,I,9.0,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,J,25.3,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,K,26.2,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,L,16.7,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,M,30.6,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,N,13.2,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,O,7.9,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,P,11.6,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,Q,23.1,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,R,28.0,Germany,0.97,0.78,0.72
DE,2016,21.1,11.4,S,18.9,Germany,0.97,0.78,0.72
DK,2016,15.1,16.0,B,20.6,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,B-N,16.1,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,B-S,14.7,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,B-S_X_O,15.1,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,C,10.8,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,D,19.0,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,E,1.9,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,F,9.7,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,G,19.1,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,H,10.7,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,I,5.6,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,J,17.3,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,K,19.5,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,L,10.8,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,M,20.3,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,N,2.2,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,O,7.7,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,P,5.3,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,Q,9.1,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,R,9.5,Denmark,1.0,0.78,0.73
DK,2016,15.1,16.0,S,11.8,Denmark,1.0,0.78,0.73
EE,2016,24.8,12.9,B,36.8,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,B-N,25.7,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,B-S,23.4,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,B-S_X_O,24.8,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,C,30.1,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,D,15.3,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,E,11.2,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,F,16.3,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,G,32.0,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,H,2.5,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,I,20.8,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,J,26.4,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,K,34.8,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,L,15.0,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,M,21.9,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,N,20.5,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,O,8.2,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,P,18.6,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,Q,27.1,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,R,18.8,Estonia,1.0,0.73,0.73
EE,2016,24.8,12.9,S,-2.1,Estonia,1.0,0.73,0.73
ES,2016,14.8,12.9,B,-4.7,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,B-N,19.9,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,B-S,13.8,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,B-S_X_O,14.8,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,C,18.1,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,D,12.2,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,E,12.4,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,F,-0.7,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,G,22.1,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,H,7.7,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,I,13.5,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,J,12.5,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,K,19.0,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,L,20.3,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,M,20.4,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,N,16.3,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,O,6.9,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,P,9.2,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,Q,24.6,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,R,11.2,Spain,1.0,0.75,0.66
ES,2016,14.8,12.9,S,14.4,Spain,1.0,0.75,0.66
EU27_2020,2016,15.1,13.3,B-S_X_O,15.1,,,,
FI,2016,17.5,13.5,B,15.8,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,B-N,17.3,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,B-S,17.2,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,B-S_X_O,17.5,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,C,9.9,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,D,17.1,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,E,1.4,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,F,3.5,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,G,21.3,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,H,9.0,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,I,8.8,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,J,12.7,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,K,32.0,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,L,17.6,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,M,15.8,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,N,12.5,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,O,14.9,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,P,13.0,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,Q,23.2,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,R,9.2,Finland,1.0,0.82,0.79
FI,2016,17.5,13.5,S,16.6,Finland,1.0,0.82,0.79
FR,2016,15.9,16.2,B,15.4,France,1.0,0.78,0.68
FR,2016,15.9,16.2,B-N,13.5,France,1.0,0.78,0.68
FR,2016,15.9,16.2,B-S,15.6,France,1.0,0.78,0.68
FR,2016,15.9,16.2,B-S_X_O,15.9,France,1.0,0.78,0.68
FR,2016,15.9,16.2,C,14.4,France,1.0,0.78,0.68
FR,2016,15.9,16.2,D,11.5,France,1.0,0.78,0.68
FR,2016,15.9,16.2,E,0.9,France,1.0,0.78,0.68
FR,2016,15.9,16.2,F,-7.4,France,1.0,0.78,0.68
FR,2016,15.9,16.2,G,18.0,France,1.0,0.78,0.68
FR,2016,15.9,16.2,H,1.1,France,1.0,0.78,0.68
FR,2016,15.9,16.2,I,7.9,France,1.0,0.78,0.68
FR,2016,15.9,16.2,J,13.6,France,1.0,0.78,0.68
FR,2016,15.9,16.2,K,31.1,France,1.0,0.78,0.68
FR,2016,15.9,16.2,L,13.2,France,1.0,0.78,0.68
FR,2016,15.9,16.2,M,23.1,France,1.0,0.78,0.68
FR,2016,15.9,16.2,N,7.2,France,1.0,0.78,0.68
FR,2016,15.9,16.2,O,11.2,France,1.0,0.78,0.68
FR,2016,15.9,16.2,P,16.7,France,1.0,0.78,0.68
FR,2016,15.9,16.2,Q,16.6,France,1.0,0.78,0.68
FR,2016,15.9,16.2,R,27.0,France,1.0,0.78,0.68
FR,2016,15.9,16.2,S,14.0,France,1.0,0.78,0.68
HR,2016,11.6,13.6,B,3.8,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,B-N,11.1,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,B-S,11.6,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,B-S_X_O,11.6,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,C,20.6,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,D,1.1,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,E,-2.6,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,F,-13.9,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,G,16.4,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,H,0.3,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,I,13.3,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,J,11.5,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,K,4.9,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,L,8.2,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,M,16.3,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,N,-14.0,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,O,11.5,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,P,15.3,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,Q,14.3,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,R,14.4,Croatia,1.0,0.71,0.69
HR,2016,11.6,13.6,S,22.0,Croatia,1.0,0.71,0.69
HU,2016,14.0,8.3,B,-22.3,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,B-N,14.0,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,B-S,14.3,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,B-S_X_O,14.0,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,C,22.0,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,D,15.8,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,E,1.9,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,F,-11.5,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,G,20.7,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,H,-6.4,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,I,18.0,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,J,20.6,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,K,34.2,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,L,10.9,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,M,17.1,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,N,5.9,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,O,13.5,Hungary,0.99,0.67,0.68
HU,2016,14.0,8.3,P,14.2,Hungary,0.99,0.67,0.68
